-0.25627,0.045225
-0.25552,0.054273
-0.24703,0.067466
-0.22998,0.082802
-0.20468,0.097544
-0.17276,0.1088
-0.13709,0.11401
-0.10134,0.11136
-0.069347,0.10003
-0.044492,0.080488
-0.029119,0.054593
-0.024208,0.025486
-0.029308,-0.0028863
-0.042713,-0.026462
-0.061845,-0.041767
-0.083703,-0.046427
-0.10529,-0.039415
-0.12393,-0.021037
-0.13745,0.0072935
-0.14437,0.043367
-0.14406,0.084396
-0.13677,0.12703
-0.12369,0.16721
-0.10678,0.20016
-0.088538,0.22069
-0.071641,0.22402
-0.058545,0.20686
-0.051087,0.16865
-0.050167,0.11243
-0.055573,0.044817
-0.065953,-0.024898
-0.078986,-0.08672
-0.091769,-0.1323
-0.10138,-0.15693
-0.10552,-0.16042
-0.10291,-0.14664
-0.093392,-0.12188
-0.077723,-0.092844
-0.057142,-0.064884
-0.033059,-0.040959
-0.0068786,-0.021599
0.019987,-0.0055553
0.046043,0.0091941
0.069698,0.024495
0.08937,0.04135
0.10371,0.059647
0.11183,0.078302
0.1135,0.095695
0.10914,0.11024
0.0998,0.12088
0.086966,0.12732
0.07245,0.12997
0.05824,0.12968
0.046361,0.12745
0.038697,0.1242
0.036716,0.1206
0.04111,0.11696
0.051485,0.11306
0.066249,0.10808
0.082821,0.10058
0.098139,0.088947
0.10934,0.071835
0.11441,0.048849
0.11273,0.020928
0.10524,-0.0096305
0.094219,-0.039607
0.082799,-0.06562
0.074197,-0.084964
0.071034,-0.096187
0.074817,-0.099255
0.085704,-0.0953
0.10256,-0.086157
0.12329,-0.073912
0.14528,-0.060638
0.16583,-0.048329
0.18246,-0.038919
0.19314,-0.034247
0.19642,-0.035866
0.19167,-0.044755
0.17919,-0.06102
0.16023,-0.083726
0.13688,-0.11091
0.11181,-0.13978
0.08789,-0.16707
0.067909,-0.18942
0.054172,-0.20388
0.048181,-0.2083
0.050331,-0.20178
0.059717,-0.18483
0.074131,-0.15946
0.090307,-0.12902
0.10443,-0.097897
0.11287,-0.071064
0.11295,-0.053421
0.10358,-0.048987
0.085531,-0.060032
0.06123,-0.086369
0.034218,-0.125
0.0084053,-0.17031
-0.012659,-0.21491
-0.026381,-0.25109
-0.031504,-0.27262
-0.028267,-0.27626
-0.018274,-0.26233
-0.0041222,-0.23439
0.011147,-0.19795
0.024623,-0.15902
0.033987,-0.1228
0.037764,-0.092898
0.035402,-0.071112
0.027207,-0.057575
0.014185,-0.051161
-0.0022183,-0.04996
-0.020435,-0.051748
-0.039027,-0.05439
-0.056774,-0.056088
-0.072616,-0.05542
-0.085563,-0.051258
-0.094727,-0.04271
-0.099477,-0.02923
-0.09967,-0.01089
-0.095816,0.01132
-0.089092,0.035342
-0.08119,0.058187
-0.074032,0.076405
-0.069468,0.086796
-0.069014,0.087236
-0.073632,0.077396
-0.083527,0.059141
-0.097985,0.036389
-0.11529,0.014357
-0.13281,-0.0015889
-0.14729,-0.0071347
-0.15535,6.8594e-05
-0.15422,0.019966
-0.14237,0.050183
-0.12001,0.086583
-0.08913,0.12419
-0.053147,0.15823
-0.016252,0.18508
0.017371,0.2028
0.044214,0.21118
0.061931,0.21128
0.069589,0.20465
0.067705,0.19263
0.058083,0.17587
0.043469,0.15446
0.027092,0.12849
0.012156,0.098734
0.0013785,0.067223
-0.0033782,0.037157
-0.0013162,0.012283
0.0072861,-0.0040879
0.021275,-0.0099425
0.038974,-0.0049981
0.058563,0.0093823
0.078323,0.030632
0.096712,0.055539
0.11235,0.08073
0.12402,0.10301
0.13076,0.11957
0.13202,0.12818
0.12773,0.12737
0.11839,0.11663
0.10502,0.096603
0.089074,0.068985
0.07229,0.036369
0.056541,0.0019646
0.043624,-0.030557
0.035035,-0.057177
0.031721,-0.073766
0.033873,-0.076659
0.040835,-0.06349
0.051177,-0.033979
0.062913,0.0097243
0.07384,0.063315
0.08193,0.12112
0.085716,0.17709
0.08455,0.22584
0.078708,0.26341
0.069296,0.28784
0.058043,0.29928
0.046999,0.29983
0.038213,0.29297
0.033431,0.28282
0.033846,0.27346
0.039914,0.26834
0.051261,0.26996
0.066724,0.27954
0.084576,0.29675
0.10288,0.31947
0.11985,0.34366
0.13417,0.3637
0.14507,0.37311
0.15231,0.36574
0.15603,0.33707
0.1565,0.28545
0.15395,0.21286
